Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#ORIGINSMAGICBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_motd_magicbox_arrive,,,black_ops_2\zmb\hellbox\hellbox_arrive.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,76,76,500,10000,12000,allon,default,allon,default,1,reject,8,oldest,-50,50,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motd_magicbox_leave,,,black_ops_2\zmb\hellbox\hellbox_leave.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,82,82,500,2500,4000,allon,default,allon,default,1,oldest,8,oldest,-50,50,40,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,250,97,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motd_magicbox_loop_low,,,black_ops_2\zmb\hellbox\hellbox_loop_low.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,77,77,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motd_magicbox_loop_high,,,black_ops_2\zmb\hellbox\hellbox_loop_high.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,90,90,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motd_magicbox_slam_shake,,,black_ops_2\zmb\hellbox\hellbox_slam_shake.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,82,82,500,2500,4000,allon,default,allon,default,1,oldest,8,oldest,0,0,40,60,0.25,1,no,3d,front,,nonlooping,,1,5000,50,250,97,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motd_magicbox_lock,,,black_ops_2\zmb\hellbox\hellbox_lock.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,98,98,250,2500,4000,allon,default,allon,default,1,oldest,8,oldest,-50,50,20,30,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_motd_magicbox_unlock,,,black_ops_2\zmb\hellbox\hellbox_unlock.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,98,98,250,2500,4000,allon,default,allon,default,1,oldest,8,oldest,-50,50,20,30,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

#SOEMAGICBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#zmb_laugh_child,,loaded,,,,,,zmb_zod_box_leaving,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,77,77,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
#zmb_music_box,,loaded,,,,,,zmb_zod_box_weaponspin,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,500,10000,11000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_arrive,,loaded,zmb\level\zm_zod\box\zod_box_arrive.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,72,72,400,1250,1500,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_close,,loaded,zmb\level\zm_zod\box\zod_box_close.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,400,1250,1500,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_leave,,loaded,zmb\level\zm_zod\box\zod_box_leave.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,76,76,400,1250,1500,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_leaving,,loaded,zmb\level\zm_zod\box\zod_box_leaving.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,30,0,72,72,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,2d,quad,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_looper,,loaded,zmb\level\zm_zod\box\box_looper.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,30,0,72,72,300,900,950,allon,default,allon,default,1,reject,8,oldest,-50,50,50,60,0,1,no,3d,default,,looping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,1000,400,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_open,,loaded,zmb\level\zm_zod\box\zod_box_open.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,400,1250,1500,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_weaponspin,,loaded,zmb\level\zm_zod\box\music_box_short_00_mas.wav,,,,,zmb_zod_box_weaponspin_swt,,,BUS_FX,grp_set_piece,snp_special,,40,0,71,71,400,1250,1500,allon,default,allon,default,2,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_weaponspin_swt,,loaded,zmb\level\zm_zod\box\weapon_cycle.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,40,0,63,63,400,1250,1500,allon,default,allon,default,2,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_zod_box_laugh_child,,loaded,,,,,,zmb_zod_box_leaving,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,77,77,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

#CHAOSMAGICBOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_chaos_magicbox_open,,loaded,zmb\level\zm_zod\box\zod_box_open.wav,,,,,zmb_chaos_magicbox_jingle,,,BUS_FX,grp_ambience,snp_ambience,,0,0,99,99,250,2500,4000,allon,default,allon,default,1,oldest,8,oldest,-50,50,20,30,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_jingle,,loaded,black_ops_4\chaos_box\jingle.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,94,94,500,2500,4000,allon,default,allon,default,1,oldest,8,oldest,0,0,40,60,0.25,1,no,3d,default,,nonlooping,,1,1000,50,250,97,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_close,,loaded,zmb\level\zm_zod\box\zod_box_close.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,98,98,250,2500,4000,allon,default,allon,default,1,oldest,8,oldest,-50,50,20,30,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_bear,,loaded,black_ops_4\chaos_box\bear.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,82,82,500,2500,4000,allon,default,allon,default,1,oldest,8,oldest,0,0,40,60,0.25,1,no,2d,front,,nonlooping,,1,0,50,250,97,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_arrive,,loaded,,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,72,72,400,1250,1500,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_leave,,loaded,,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,72,72,400,1250,1500,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_chomping,,loaded,black_ops_4\chaos_box\debris_idle_00.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,90,90,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_chomping,,loaded,black_ops_4\chaos_box\debris_idle_01.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,90,90,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_chomping,,loaded,black_ops_4\chaos_box\debris_idle_02.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,90,90,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_chomping,,loaded,black_ops_4\chaos_box\debris_idle_03.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,90,90,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_open_effect,,loaded,black_ops_4\chaos_box\open_loop.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,88,88,500,2500,4000,allon,default,allon,default,1,oldest,8,oldest,0,0,40,60,0.25,1,no,3d,default,,looping,,1,0,50,250,97,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,500,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_leaving,,loaded,black_ops_4\chaos_box\leave.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,30,0,72,72,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,2d,quad,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_arriving,,loaded,black_ops_4\chaos_box\arrive.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,30,0,72,72,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,80,100,0,0.7,no,2d,quad,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_chaos_magicbox_skull_laugh,,loaded,black_ops_4\chaos_box\debris_chomping.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,90,90,250,650,750,allon,default,allon,default,8,priority,8,oldest,-50,50,50,60,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

#BOX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_whoosh2,,loaded,zmb\purchases\box\whoosh\whoosh_00.wav,,,,,zmb_box_spin2,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,200,1200,1300,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,2500,50,250,97,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_box_move2,,loaded,zmb\purchases\box\disappear\disappear_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,200,1200,1300,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,50,250,97,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_box_poof2,,loaded,zmb\purchases\box\poof\poof_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,200,1200,1300,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,50,250,97,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
