Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#MONKEY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_monkey_attack_machine,,loaded,dst\prop\comp_monitor\comp_monitor_02.wav,,,,,zmb_monkey_attack_machine_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,80,80,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine,,loaded,dst\prop\comp_monitor\comp_monitor_03.wav,,,,,zmb_monkey_attack_machine_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,80,80,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine,,loaded,dst\prop\server\server_00.wav,,,,,zmb_monkey_attack_machine_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,80,80,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine,,loaded,dst\prop\server\server_01.wav,,,,,zmb_monkey_attack_machine_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,80,80,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine,,loaded,dst\prop\server\server_02.wav,,,,,zmb_monkey_attack_machine_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,80,80,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine_swt,,loaded,dst\sparks\impacts\spark_impact_00.wav,,,,,zmb_vocals_monkey_attack,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,0.35,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine_swt,,loaded,dst\sparks\impacts\spark_impact_01.wav,,,,,zmb_vocals_monkey_attack,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,0.35,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine_swt,,loaded,dst\sparks\impacts\spark_impact_02.wav,,,,,zmb_vocals_monkey_attack,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,0.35,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine_swt,,loaded,dst\sparks\impacts\spark_impact_03.wav,,,,,zmb_vocals_monkey_attack,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,0.35,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_attack_machine_swt,,loaded,dst\sparks\impacts\spark_impact_04.wav,,,,,zmb_vocals_monkey_attack,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,150,800,1250,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,0.35,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_chest_pound,,loaded,zmb\ai\cosmo_monkey\monkey_chest_pound\fly_monkey_chest_pound_00.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,100,600,650,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_chest_pound,,loaded,zmb\ai\cosmo_monkey\monkey_chest_pound\fly_monkey_chest_pound_01.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,100,600,650,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_chest_pound,,loaded,zmb\ai\cosmo_monkey\monkey_chest_pound\fly_monkey_chest_pound_02.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,100,600,650,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_chest_pound,,loaded,zmb\ai\cosmo_monkey\monkey_chest_pound\fly_monkey_chest_pound_03.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,100,600,650,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_chest_pound,,loaded,zmb\ai\cosmo_monkey\monkey_chest_pound\fly_monkey_chest_pound_04.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,100,600,650,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_chest_pound,,loaded,zmb\ai\cosmo_monkey\monkey_chest_pound\fly_monkey_chest_pound_05.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,78,78,100,600,650,allon,default,allon,default,4,priority,8,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_explode,,loaded,zmb\level\zm_castle\demongate\impact\demongate_imp_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,77,150,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_explode,,loaded,zmb\level\zm_castle\demongate\impact\demongate_imp_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,77,150,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_explode,,loaded,zmb\level\zm_castle\demongate\impact\demongate_imp_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,77,150,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_explode,,loaded,zmb\level\zm_castle\demongate\impact\demongate_imp_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,77,150,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_explode,,loaded,zmb\level\zm_castle\demongate\impact\demongate_imp_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,77,77,150,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_groundpound,,loaded,gdt\cybercore\rapid_strike\hit_gen\hit_gen_a.wav,,,,,zmb_monkey_groundpound_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,92,92,150,800,1250,allon,default,allon,default,10,priority,2,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_groundpound,,loaded,gdt\cybercore\rapid_strike\hit_gen\hit_gen_b.wav,,,,,zmb_monkey_groundpound_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,92,92,150,800,1250,allon,default,allon,default,10,priority,2,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_groundpound,,loaded,gdt\cybercore\rapid_strike\hit_gen\hit_gen_c.wav,,,,,zmb_monkey_groundpound_swt,,,BUS_FX,grp_foley,snp_foley,,46,0,92,92,150,800,1250,allon,default,allon,default,10,priority,2,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_monkey_groundpound_swt,,loaded,gdt\cybercore\concussive\concuss_imp.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,46,0,88,88,150,800,1250,allon,default,allon,default,6,priority,2,oldest,-165,165,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_00.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_01.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_02.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_03.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_04.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_05.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_06.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_ambience,,loaded,zmb\ai\cosmo_monkey\vox\ambient\vox_monkey_ambient_07.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,87,100,2000,2500,allon,default,allon,default,5,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_attack,,loaded,zmb\ai\cosmo_monkey\vox\attack\vox_monkey_attack_00.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,100,2000,2500,allon,default,allon,default,3,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,zmb_vocals_monkey_ambience,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_attack,,loaded,zmb\ai\cosmo_monkey\vox\attack\vox_monkey_attack_01.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,100,2000,2500,allon,default,allon,default,3,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,zmb_vocals_monkey_ambience,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_attack,,loaded,zmb\ai\cosmo_monkey\vox\attack\vox_monkey_attack_02.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,100,2000,2500,allon,default,allon,default,3,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,zmb_vocals_monkey_ambience,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_attack,,loaded,zmb\ai\cosmo_monkey\vox\attack\vox_monkey_attack_03.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,100,2000,2500,allon,default,allon,default,3,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,zmb_vocals_monkey_ambience,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_attack,,loaded,zmb\ai\cosmo_monkey\vox\attack\vox_monkey_attack_04.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,100,2000,2500,allon,default,allon,default,3,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,zmb_vocals_monkey_ambience,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_monkey_attack_melee,,loaded,zmb\ai\cosmo_monkey\vox\attack\vox_monkey_attack_00.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,100,2000,2500,allon,default,allon,default,3,priority,1,reject,-165,165,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,zmb_vocals_monkey_ambience,800,3000,,no,no,no,no,no,no,no,,,,
