Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#MECHZOMBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_flame_thrower_start_mechz,,loaded,zmb\ai\mechz\v2\flame\start.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,60,0,85,85,1000,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,6000,,no,no,no,no,no,no,no,,,,
wpn_flame_thrower_stop_mechz,,loaded,zmb\ai\mechz\v2\flame\stop.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,60,0,85,85,1000,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,6000,,no,no,no,no,no,no,no,,,,
wpn_grenade_fire_mechz,,loaded,zmb\ai\mechz\grenade\fire\wpn_grenade_fire_mechz.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,60,0,85,85,1000,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,6000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_back,,loaded,zmb\ai\mechz\v2\claw\retract\retract.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,82,82,250,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_fire,,loaded,zmb\ai\mechz\v2\claw\fire\fire_00.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,82,82,350,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_fire,,loaded,zmb\ai\mechz\v2\claw\fire\fire_01.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,82,82,350,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_fire,,loaded,zmb\ai\mechz\v2\claw\fire\fire_02.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,82,82,350,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_grab,,loaded,zmb\ai\mechz\v2\claw\grab\grab.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,82,82,250,1000,1250,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_loop_in,,loaded,zmb\ai\mechz\v2\claw\loop_in.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,71,71,250,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,looping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_claw_loop_out,,loaded,zmb\ai\mechz\v2\claw\loop_out.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,71,71,250,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,looping,,1,0,100,150,99,0,yes,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_death_explode,,loaded,,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,35,0,64,64,0,10000,10000,allon,default,allon,rcurve3,3,oldest,8,oldest,-50,50,90,90,0.25,1,no,2d,quad,,nonlooping,,1,250,0,0,0,0.25,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_death_fall,,loaded,zmb\ai\mechz\v2\death\killimp.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,82,82,500,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,50,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_death_imp,,loaded,zmb\ai\mechz\v2\death\killshot.wav,,,,,zmb_ai_mechz_vox_death,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,87,87,500,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,0,50,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_death_rise,,loaded,zmb\ai\mechz\v2\death\rise.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,500,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,75,95,0.25,1,no,3d,default,,nonlooping,,1,1000,50,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_destruction,,loaded,zmb\ai\mechz\v2\destruction\destruction_00.wav,,,,,zmb_ai_mechz_vox_pain,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,750,2250,2500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_destruction,,loaded,zmb\ai\mechz\v2\destruction\destruction_01.wav,,,,,zmb_ai_mechz_vox_pain,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,750,2250,2500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_destruction,,loaded,zmb\ai\mechz\v2\destruction\destruction_02.wav,,,,,zmb_ai_mechz_vox_pain,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,750,2250,2500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_faceplate,,loaded,zmb\ai\mechz\v2\faceplate\mechz_faceplate.wav,,,,,zmb_ai_mechz_vox_pain,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,82,82,750,2250,2500,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_flame_loop,,loaded,zmb\ai\mechz\v2\flame\loop.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,77,77,350,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,65,95,0.25,1,no,3d,default,,looping,,1,0,100,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_flame_start,,loaded,zmb\ai\mechz\v2\flame\start.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,77,77,350,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,65,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_flame_stop,,loaded,zmb\ai\mechz\v2\flame\stop.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,50,0,77,77,350,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,65,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,150,99,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_incoming_alarm,,loaded,zmb\ai\mechz\v2\incoming_alarm_new.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,10,0,80,80,0,10000,10000,allon,default,allon,default,1,reject,8,oldest,0,0,95,100,0,1,no,2d,quad,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_intro,,loaded,zmb\ai\mechz\v2\jump_in_118.wav,,,,,zmb_ai_mechz_incoming_alarm,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,83,83,1500,3000,5000,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_intro_alarm,,loaded,zmb\ai\mechz\vox\alarm_2.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,74,74,500,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_jump,,loaded,zmb\ai\mechz\v2\jump\jump_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,750,1750,2250,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_jump,,loaded,zmb\ai\mechz\v2\jump\jump_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,750,1750,2250,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_land,,loaded,zmb\ai\mechz\v2\land\land_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,750,1750,2250,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_land,,loaded,zmb\ai\mechz\v2\land\land_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,750,1750,2250,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_land,,loaded,zmb\ai\mechz\v2\land\land_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,750,1750,2250,allon,default,allon,default,8,priority,8,oldest,0,0,55,95,0.25,1,no,3d,default,,nonlooping,,1,0,100,250,10,0.1,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_ai_mechz_rocket_loop,,loaded,zmb\ai\mechz\v2\rocket\loop.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_hdrfx,,75,0,79,79,1000,2000,3000,allon,default,allon,default,8,priority,8,oldest,0,0,50,95,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0,yes,no,,0,,yes,,,,,,,,,no,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
