Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#GravitySpikes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_explode_lfe,,loaded,wpn\hero\gravity_spikes\plr\impact\lfe\bkb\wpn_gravity_hit_lfe_00.wav,,,,,,,,bus_hdrfx,grp_lfe,snp_wpn_1p,,0,0,89,89,250,1000,1000,,,,,4,oldest,8,oldest,0,0,25,80,0.25,0.75,no,3d,lfe,,nonlooping,variant,1,0,0,0,0,0,yes,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_explode_npc,,loaded,zmb\level\zm_zod\sword\slam\sparks\sword_spark_explode_00.wav,,,,,wpn_talon_spike_explode_dist,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,74,74,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,variant,1,0,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_explode_npc,,loaded,zmb\level\zm_zod\sword\slam\sparks\sword_spark_explode_01.wav,,,,,wpn_talon_spike_explode_dist,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,74,74,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,variant,1,0,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_leap,,loaded,zmb\level\zm_zod\sword\jump\new\sword_jump_00.wav,,,,,,,,bus_fx,grp_set_piece,snp_wpn_1p,,40,0,73,73,0,10000,10000,,,,,8,priority,8,oldest,-100,100,80,100,0,0.7,no,2d,quad,,nonlooping,variant,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_leap,,loaded,zmb\level\zm_zod\sword\jump\new\sword_jump_01.wav,,,,,,,,bus_fx,grp_set_piece,snp_wpn_1p,,40,0,73,73,0,10000,10000,,,,,8,priority,8,oldest,-100,100,80,100,0,0.7,no,2d,quad,,nonlooping,variant,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_leap_npc,,loaded,zmb\level\zm_zod\sword\jump\new\3p\sword_jump_3p.wav,,,,,,,,bus_fx,grp_set_piece,snp_wpn_1p,,40,0,66,66,250,1500,1600,,,,,8,priority,8,oldest,-100,100,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_plant,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_00.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,74,74,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,quad,,nonlooping,variant,1,300,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_plant,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_01.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,74,74,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,quad,,nonlooping,variant,1,300,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_plant_npc,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_00.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,73,73,200,1500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,variant,1,0,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_plant_npc,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_01.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,73,73,200,1500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,variant,1,0,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_strike,,loaded,wpn\hero\gravity_spikes\plr\impact\wpn_gravity_hit_00.wav,,,,,wpn_talon_spike_strike_mtl,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,77,77,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,quad,,nonlooping,variant,1,0,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_strike_mtl,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_00.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,77,77,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,quad,,nonlooping,variant,1,30,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_strike_mtl,,loaded,zmb\level\zm_zod\sword\slam\strike\sword_ground_strike_01.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,77,77,500,2500,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,quad,,nonlooping,variant,1,30,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_strike_npc,,loaded,zmb\level\zm_zod\sword\slam\strike\3p\sword_ground_strike_3p.wav,,,,,,,,bus_fx,grp_explosion,snp_wpn_1p,,40,0,74,74,200,2000,2500,,,,,4,priority,8,oldest,-100,100,25,80,0.25,0.75,no,3d,default,,nonlooping,variant,1,0,200,600,79,0.2,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_vortex_loop,,loaded,zmb\level\zm_castle\talon_spike\vortex\talon_vortex_loop.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,50,0,78,78,250,2500,3000,,,,,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,variant,1,0,50,150,97,0.2,no,yes,,0,,no,,,,,,,,,no,no,no,200,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_vortex_start,,loaded,zmb\level\zm_castle\talon_spike\vortex\talon_vortex_start.wav,,,,,wpn_talon_spike_explode_lfe,,,bus_fx,grp_set_piece,snp_scripted_moment,,50,0,77,77,200,2500,3000,,,,,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,50,150,97,0.2,no,yes,,0,,no,,,,,,,,,no,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spike_vortex_stop,,loaded,zmb\level\zm_castle\talon_spike\vortex\talon_vortex_end.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,50,0,77,77,250,2500,3000,,,,,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,50,150,97,0.2,no,yes,,0,,no,,,,,,,,,no,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee,,loaded,zmb\level\zm_zod\sword\swing\first\swing_1_00.wav,,,,,wpn_talon_spikes_melee_swt,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,63,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee,,loaded,zmb\level\zm_zod\sword\swing\first\swing_1_01.wav,,,,,wpn_talon_spikes_melee_swt,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,63,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee,,loaded,zmb\level\zm_zod\sword\swing\first\swing_1_02.wav,,,,,wpn_talon_spikes_melee_swt,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,63,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_fly,,loaded,zmb\level\zm_zod\sword\swing\first\foley\swing_foley_1_00.wav,,,,,,,,bus_fx,grp_hdrfx,snp_hdrfx,,10,92,70,71,0,10000,10000,,,,,8,priority,8,oldest,-100,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_fly,,loaded,zmb\level\zm_zod\sword\swing\first\foley\swing_foley_1_01.wav,,,,,,,,bus_fx,grp_hdrfx,snp_hdrfx,,10,92,70,71,0,10000,10000,,,,,8,priority,8,oldest,-100,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_npc,,loaded,zmb\level\zm_zod\sword\swing\swing_00.wav,,,,,,,,bus_fx,grp_hdrfx,snp_wpn_3p,,40,0,67,67,300,1000,1000,,,,,4,priority,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,89,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_npc,,loaded,zmb\level\zm_zod\sword\swing\swing_01.wav,,,,,,,,bus_fx,grp_hdrfx,snp_wpn_3p,,40,0,67,67,300,1000,1000,,,,,4,priority,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,89,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_npc,,loaded,zmb\level\zm_zod\sword\swing\swing_02.wav,,,,,,,,bus_fx,grp_hdrfx,snp_wpn_3p,,40,0,67,67,300,1000,1000,,,,,4,priority,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,89,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_swt,,loaded,zmb\level\zm_castle\talon_spike\melee\spike_melee_00.wav,,,,,wpn_talon_spikes_melee_fly,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,64,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_swt,,loaded,zmb\level\zm_castle\talon_spike\melee\spike_melee_01.wav,,,,,wpn_talon_spikes_melee_fly,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,64,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_swt,,loaded,zmb\level\zm_castle\talon_spike\melee\spike_melee_02.wav,,,,,wpn_talon_spikes_melee_fly,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,64,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_talon_spikes_melee_swt,,loaded,zmb\level\zm_castle\talon_spike\melee\spike_melee_03.wav,,,,,wpn_talon_spikes_melee_fly,,,bus_fx,grp_hdrfx,snp_wpn_1p,,40,92,64,65,0,10000,10000,,,,,8,priority,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,variant,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_activate,,loaded,wpn\hero\gravity_spikes\plr\activate\wpn_gravity_activate_00.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,72,72,500,1200,1200,,,,,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,variant,1,0,250,700,98,0.5,no,yes,,0,,no,water,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_activate,,loaded,wpn\hero\gravity_spikes\plr\activate\wpn_gravity_activate_00.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,70,0,72,72,500,1200,1200,,,,,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,variant,1,0,250,700,98,0.5,no,yes,,0,,no,water,under,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_impact,,loaded,wpn\hero\gravity_spikes\plr\impact\wpn_gravity_hit_00.wav,,,,,wpn_gravity_spikes_impact_lfe,,,bus_fx,grp_explosion,snp_grenade,,50,0,82,82,750,4000,4000,,,,,4,priority,8,oldest,0,0,25,80,0.25,0.75,no,3d,quad,,nonlooping,variant,1,0,200,600,59,0.3,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_impact_lfe,,loaded,wpn\hero\gravity_spikes\plr\impact\lfe\wpn_gravity_hit_lfe_00.wav,,,,,wpn_gravity_spikes_shockwave,,,bus_hdrfx,grp_lfe,snp_grenade,,0,0,79,79,250,1000,1000,,,,,4,oldest,8,oldest,0,0,25,80,0.25,0.75,no,3d,lfe,,nonlooping,variant,1,0,0,0,0,0,yes,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_shockwave,,loaded,wpn\hero\gravity_spikes\shockwave\wpn_gravity_shockwave.wav,,,,,,,,bus_fx,grp_weapon_decay_3p,snp_grenade,,65,0,79,79,500,6000,6000,,,,,4,priority,2,oldest,-100,100,20,70,0.15,1,no,3d,quad,,nonlooping,variant,1,200,100,600,94,0.4,no,no,,0,,no,ringoff_plr,indoor,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_shockwave,,loaded,wpn\hero\gravity_spikes\shockwave\wpn_gravity_shockwave.wav,,,,,,,,bus_fx,grp_weapon_decay_3p,snp_grenade,,65,0,79,79,500,6000,6000,,,,,4,priority,2,oldest,-100,100,20,70,0.15,1,no,3d,quad,,nonlooping,variant,1,200,100,600,94,0.4,no,no,,0,,no,ringoff_plr,outdoor,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_swing_npc,,loaded,wpn\hero\gravity_spikes\plr\swing\wpn_gravity_start_00.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,0,0,800,6000,6000,,,,,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,variant,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_swing_npc,,loaded,wpn\hero\gravity_spikes\plr\swing\wpn_gravity_start_00.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,70,0,0,0,800,6000,6000,,,,,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,variant,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,under,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_gravity_spikes_swing_plr,,loaded,wpn\hero\gravity_spikes\plr\swing\wpn_gravity_start_00.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,0,0,0,10000,10000,,,,,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,variant,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
#KeeperSkull,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_wpn_skullgun_discover,,loaded,zmb\level\zm_island\skull\gun\zmb_skull_discover.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,59,0,77,77,600,3500,3500,,,,,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_wpn_skullgun_flashlight,,loaded,zmb\level\zm_island\skull\gun\zmb_skull_flashlight.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,59,0,78,78,200,3000,3500,,,,,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,variant,1,0,50,80,79,0,no,no,,0,,no,,,,,,,,,no,no,no,150,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
