wpn_galvaknuckles_impact_body_plr,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_01.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,93,72,72,0,10000,10000,allon,default,allon,default,2,reject,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_galvaknuckles_impact_body_plr,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_02.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,93,72,72,0,10000,10000,allon,default,allon,default,2,reject,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_galvaknuckles_impact_body_plr,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_03.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,93,72,72,0,10000,10000,allon,default,allon,default,2,reject,8,oldest,-200,200,90,90,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_galvaknuckles_impact_body_npc,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_00.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,0,72,72,300,1000,1000,allon,default,allon,default,2,reject,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_galvaknuckles_impact_body_npc,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_01.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,0,72,72,300,1000,1000,allon,default,allon,default,2,reject,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_galvaknuckles_impact_body_npc,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_02.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,0,72,72,300,1000,1000,allon,default,allon,default,2,reject,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_galvaknuckles_impact_body_npc,,,black_ops_2\wpn\melee\taser_knux\impact_body\fly_taser_imp_03.wav,,,,,,,,BUS_FX,grp_hdrfx,snp_player_impacts,,10,0,72,72,300,1000,1000,allon,default,allon,default,2,reject,8,oldest,-200,200,40,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,90,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_tazer_zm_purchase,,,black_ops_2\wpn\melee\taser_knux\zm_purchase\taser_zap_purchase.wav,,,,,,,,BUS_HDRFX,grp_hdrfx,snp_wpn_1p,wpn_melee_knife_plr,10,93,80,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,0,90,90,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,yes,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
#
#ASSAULT
#
#ASSAULT
fly_assault_bb,,,black_ops_2\wpn\assault\reload\fly_assault_bb.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_assault_bf,,,black_ops_2\wpn\assault\reload\fly_assault_bf.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_assault_charge,,,black_ops_2\wpn\assault\reload\fly_assault_charge.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_assault_mag_in,,,black_ops_2\wpn\assault\reload\fly_assault_mag_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_assault_mag_out,,,black_ops_2\wpn\assault\reload\fly_assault_mag_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
#AK47
fly_ak47_charge,,,black_ops_2\wpn\assault\ak47\reload\fly_ak47_charge.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_ak47_futz,,,black_ops_2\wpn\assault\ak47\reload\fly_ak47_futz.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_ak47_mag_in,,,black_ops_2\wpn\assault\ak47\reload\fly_ak47_mag_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_ak47_mag_out,,,black_ops_2\wpn\assault\ak47\reload\fly_ak47_mag_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_ak47_bolt_back,,,black_ops_2\wpn\assault\reload\fly_assault_bb.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_ak47_bolt_release,,,black_ops_2\wpn\assault\reload\fly_assault_bf.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,76,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
#FNFAL
fly_fnfal_mag_out,,,black_ops_2\wpn\assault\fnfal\reload\fly_fnfal_mag_out.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_fnfal_button,,,black_ops_2\wpn\assault\fnfal\reload\fly_fnfal_button.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_fnfal_mag_in,,,black_ops_2\wpn\assault\fnfal\reload\fly_fnfal_mag_in.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_fnfal_bolt_back,,,black_ops_2\wpn\assault\reload\fly_assault_bb.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
fly_fnfal_bolt_release,,,black_ops_2\wpn\assault\reload\fly_assault_bf.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
#STG44
gr_mp44_futz,,,black_ops_2\wpn\assault\ak47\reload\fly_ak47_futz.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,90,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
#PDW57
wpn_pdw57_fire_plr,,,black_ops_2\wpn\assault\pdw_57\plr\shot\wpn_pdw57_fire_plr.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,84,84,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_pdw57_fire_plr_pap,,loaded,wpn\pap\systemized\plr\wpn_pap_first.wav,wpn\assault\accurate\pap\plr\wpn_ar_accurate_zm_pap.wav,wpn\pap\systemized\plr\wpn_pap_last.wav,,,wpn_pdw57_flux_l_plr_pap,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,wpn_cmn_shot_plr,65,0,74,74,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,120,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_pdw57_fire_npc,,,black_ops_2\wpn\assault\pdw_57\plr\shot\wpn_pdw57_fire_plr.wav,,,,,wpn_ar_marksman_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no
wpn_pdw57_fire_npc_pap,,loaded,wpn\pap\systemized\npc\wpn_pap_first.wav,wpn\assault\accurate\pap\npc\wpn_ar_accurate_zm_pap.wav,wpn\pap\systemized\npc\wpn_pap_last.wav,,,wpn_pdw57_flux_l_npc_pap,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,wpn_cmn_shot_3p,60,0,70,70,1000,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,120,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,6000,,no,no,no,no,no,no,no
wpn_pdw57_flux_l_npc_pap,,loaded,wpn\pap\pap_flux_left.wav,,,,,wpn_pdw57_flux_r_npc_pap,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,65,65,50,1800,1800,allon,default,allon,default,8,priority,2,oldest,-34,34,85,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,left_shot,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_pdw57_flux_l_plr_pap,,loaded,wpn\pap\pap_flux_left.wav,,,,,wpn_pdw57_flux_r_plr_pap,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,65,65,50,1800,1800,allon,default,allon,default,8,priority,2,oldest,-34,34,85,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,left_shot,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_pdw57_flux_r_npc_pap,,loaded,wpn\pap\pap_flux_right.wav,,,,,wpn_pdw57_fire_npc,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,65,65,50,1800,1800,allon,default,allon,default,8,priority,2,oldest,-34,34,85,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,right_shot,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_pdw57_flux_r_plr_pap,,loaded,wpn\pap\pap_flux_right.wav,,,,,wpn_pdw57_fire_plr,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,65,65,50,1800,1800,allon,default,allon,default,8,priority,2,oldest,-34,34,85,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,right_shot,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
#SA58
wpn_sa58_shot_plr,,,black_ops_2\wpn\assault\sa58\plr\shot\wpn_sa58_shot_plr.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,70,0,84,84,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-25,25,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_sa58_shot_plr_pap,,loaded,wpn\pap\systemized\plr\wpn_pap_first.wav,wpn\assault\accurate\pap\plr\wpn_ar_accurate_zm_pap.wav,wpn\pap\systemized\plr\wpn_pap_last.wav,,,wpn_sa58_flux_l_plr_pap,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,wpn_cmn_shot_plr,65,0,74,74,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,120,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
wpn_sa58_shot_npc,,,black_ops_2\wpn\assault\sa58\plr\shot\wpn_sa58_shot_plr.wav,,,,,wpn_ar_marksman_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,-25,25,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no
wpn_sa58_shot_npc_pap,,loaded,wpn\pap\systemized\npc\wpn_pap_first.wav,wpn\assault\accurate\pap\npc\wpn_ar_accurate_zm_pap.wav,wpn\pap\systemized\npc\wpn_pap_last.wav,,,wpn_sa58_flux_l_npc_pap,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,wpn_cmn_shot_3p,60,0,70,70,1000,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,120,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1500,6000,,no,no,no,no,no,no,no
wpn_sa58_flux_l_npc_pap,,loaded,wpn\pap\pap_flux_left.wav,,,,,wpn_sa58_flux_r_npc_pap,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,65,65,50,1800,1800,allon,default,allon,default,8,priority,2,oldest,-34,34,85,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,no,no,left_shot,2000,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no
