Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
prj_spider_whizby,,loaded,zmb\ai\parasite\prj\whizby\prj_whizby_02.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,59,59,150,1150,1150,allon,default,allon,default,1,priority,8,oldest,0,300,50,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,200,79,0.2,,no,,0,,yes,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
prj_spider_whizby,,loaded,zmb\ai\parasite\prj\whizby\prj_whizby_03.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_3p,,30,0,59,59,150,1150,1150,allon,default,allon,default,1,priority,8,oldest,0,300,50,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,200,79,0.2,,no,,0,,yes,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death,,loaded,zmb\level\zm_zod\spore\open\spore_open_00.wav,,,,,zmb_spider_vocals_death,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,71,71,400,900,1000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death,,loaded,zmb\level\zm_zod\spore\open\spore_open_01.wav,,,,,zmb_spider_vocals_death,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,71,71,400,900,1000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death,,loaded,zmb\level\zm_zod\spore\open\spore_open_02.wav,,,,,zmb_spider_vocals_death,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,71,71,400,900,1000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death,,loaded,zmb\level\zm_zod\spore\open\spore_open_03.wav,,,,,zmb_spider_vocals_death,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,71,71,400,900,1000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death,,loaded,zmb\level\zm_zod\spore\open\spore_open_04.wav,,,,,zmb_spider_vocals_death,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,71,71,400,900,1000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death,,loaded,zmb\level\zm_zod\spore\open\spore_open_05.wav,,,,,zmb_spider_vocals_death,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,71,71,400,900,1000,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death_explo,,loaded,zmb\level\zm_zod\spore\plague\burst\pod_big_explode_0.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,77,77,500,1200,1200,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death_explo,,loaded,zmb\level\zm_zod\spore\plague\burst\pod_big_explode_1.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,77,77,500,1200,1200,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death_explo,,loaded,zmb\level\zm_zod\spore\plague\burst\pod_big_explode_2.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,77,77,500,1200,1200,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_death_explo,,loaded,zmb\level\zm_zod\spore\plague\burst\pod_big_explode_3.wav,,,,,,,,BUS_FX,grp_set_piece,snp_explosion,,10,0,77,77,500,1200,1200,allon,default,allon,default,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_dig,,loaded,zmb\ai\spider\dig\dig.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,71,71,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_drinking,,loaded,amb\environment\water\trickle\water_trickle_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,10,0,80,80,174,1300,1400,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,500,1400,,no,no,no,no,no,no,no,,,,
zmb_spider_emerge,,loaded,zmb\ai\spider\emerge\emerge_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_emerge,,loaded,zmb\ai\spider\emerge\emerge_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_emerge,,loaded,zmb\ai\spider\emerge\emerge_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_round_webup,,loaded,zmb\ai\spider\web_up\web_up.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,77,77,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,,yes,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_shake,,loaded,zmb\ai\spider\shake\shake_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,65,65,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_shake,,loaded,zmb\ai\spider\shake\shake_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,65,65,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_shake,,loaded,zmb\ai\spider\shake\shake_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,65,65,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_spawn,,loaded,zmb\ai\spider\spawn\spawn_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_spawn,,loaded,zmb\ai\spider\spawn\spawn_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_spawn,,loaded,zmb\ai\spider\spawn\spawn_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_spawn,,loaded,zmb\ai\spider\spawn\spawn_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,73,73,150,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0.2,,no,,0,,no,,,,,,,,,no,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_00.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_01.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_02.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_03.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_04.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_05.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_06.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_07.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_08.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_09.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_10.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_11.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_12.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_13.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_spider_step_default,,loaded,zmb\ai\spider\step\step_14.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,50,0,76,79,250,1000,1500,allon,default,allon,default,16,priority,10,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,0,0.2,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,yes,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
