Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
 
fly_mirg_rechamber,,loaded,fly\weapon\reload\zm\mirg\fly_mirg_rechamber.wav,,,,,fly_mirg_start,,,BUS_FX,grp_foley,snp_foley,,60,0,87,91,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_mirg_rechamber,,loaded,fly\weapon\reload\zm\mirg\fly_mirg_rechamber.wav,,,,,fly_mirg_start,,,BUS_FX,grp_foley,snp_foley,,85,0,35,35,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_mirg_start,,loaded,fly\weapon\reload\zm\mirg\fly_mirg_start.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,60,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,center_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_mirg_start,,loaded,fly\weapon\reload\zm\mirg\fly_mirg_start.wav,,,,,fly_uw_move_reload,,,BUS_FX,grp_foley,snp_foley,,85,0,82,82,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,center_mostly,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,water,under,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,


wpn_mirg2k_charge_pull_npc,,loaded,wpn\hero\hive\plr\wpn_hive_act_00.wav,,,,,zmb_mirg_charge_1,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,73,73,300,1500,2500,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_charge_pull_plr,,loaded,wpn\hero\hive\plr\wpn_hive_act_00.wav,,,,,zmb_mirg_charge_1,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_act_npc,,loaded,wpn\hero\gel_gun\npc\shot\wpn_gelgun_fire.wav,,,,,wpn_mirg2k_gun_lfe_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,50,0,75,75,100,700,700,defaultmin,default,allon,default,6,priority,1,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_act_plr,,loaded,wpn\hero\gel_gun\plr\shot\wpn_gelgun_fire.wav,,,,,wpn_mirg2k_gun_lfe_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_act,,65,0,89,89,0,10000,10000,allon,default,allon,default,8,priority,1,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_dryfire_npc,,loaded,wpn\assault\dry_fire\plr\dry_fire_00.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_dryfire_plr,,loaded,wpn\assault\dry_fire\plr\dry_fire_00.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_01.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_02.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_03.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_04.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_01.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_02.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_03.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_04.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_01.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_02.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_03.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_npc,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_04.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_01.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_02.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_03.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_1_upg_plr,,loaded,wpn\hero\mirg_2k\fire_chrg1\mirg2k_chrg1_04.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_2,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_npc,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_01.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_npc,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_02.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_npc,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_03.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_npc,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_04.wav,,,,,wpn_mirg2k_gun_act_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_plr,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_01.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_plr,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_02.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_plr,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_03.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mirg2k_gun_fire_2_plr,,loaded,wpn\hero\mirg_2k\fire_chrg2\mirg2k_chrg2_04.wav,,,,,wpn_mirg2k_gun_act_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,zmb_mirg_charge_3,800,3000,,no,no,no,no,no,no,no,,,,
