Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
prj_acidball_whizby,,loaded,zmb\ai\parasite\prj\whizby\prj_whizby_02.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_3p,,30,0,59,59,150,1150,1150,,,,,1,priority,8,oldest,0,300,50,90,0.25,1,no,3d,default,,nonlooping,pitch,1,0,50,200,79,0.2,no,no,,0,,yes,,,,,,,,,yes,no,no,0,10,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
prj_acidball_whizby,,loaded,zmb\ai\parasite\prj\whizby\prj_whizby_03.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_3p,,30,0,59,59,150,1150,1150,,,,,1,priority,8,oldest,0,300,50,90,0.25,1,no,3d,default,,nonlooping,pitch,1,0,50,200,79,0.2,no,no,,0,,yes,,,,,,,,,yes,no,no,0,10,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_parasite_fire,,loaded,,,,,,zmb_vocals_parasite_attack,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,30,0,76,76,800,6000,6000,,,,,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,variant,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_explo,,loaded,wpn\hero\annihilator\gibs\wpn_annihilator_gibs_00.wav,,,,,zmb_vocals_parasite_death,,,bus_fx,grp_set_piece,snp_explosion,,10,0,76,76,500,1200,1200,,,,,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_explo,,loaded,wpn\hero\annihilator\gibs\wpn_annihilator_gibs_01.wav,,,,,zmb_vocals_parasite_death,,,bus_fx,grp_set_piece,snp_explosion,,10,0,76,76,500,1200,1200,,,,,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_explo,,loaded,wpn\hero\annihilator\gibs\wpn_annihilator_gibs_02.wav,,,,,zmb_vocals_parasite_death,,,bus_fx,grp_set_piece,snp_explosion,,10,0,76,76,500,1200,1200,,,,,8,priority,8,oldest,-200,200,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,1,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_idle,,loaded,zmb\ai\parasite\wing_flap_idle_lp.wav,,,,,,,,bus_fx,grp_vehicle,snp_vehicle,,10,0,63,63,500,2000,2200,,,,,6,priority,8,oldest,300,1000,50,90,0.25,1,no,3d,default,,looping,pitch,1,0,400,1500,0,0.4,no,yes,,0,,yes,,,,,,,,,yes,no,no,600,2,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_idle_rotate,,loaded,zmb\ai\parasite\wing_flap_idle_lp.wav,,,,,,,,bus_fx,grp_vehicle,snp_vehicle,,10,0,55,55,200,800,1200,,,,,6,priority,8,oldest,300,1000,50,90,0.25,1,no,3d,default,,looping,pitch,1,0,400,1500,0,0.4,no,yes,,0,,yes,,,,,,,,,yes,no,no,600,2,yes,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_moving,,loaded,zmb\ai\parasite\wing_flap_move_lp.wav,,,,,,,,bus_fx,grp_vehicle,snp_vehicle,,10,0,80,80,500,2000,2200,,,,,6,priority,8,oldest,300,1000,50,90,0.25,1,no,3d,default,,looping,pitch,1,0,400,1500,0,0.4,no,no,,0,,yes,,,,,,,,,yes,no,no,600,2,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_prespawn,,loaded,zmb\ai\parasite\spawn\pre\parasite_spawn_00.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,30,0,82,82,750,2000,2500,,,,,8,priority,8,oldest,0,100,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_prespawn,,loaded,zmb\ai\parasite\spawn\pre\parasite_spawn_01.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,30,0,82,82,750,2000,2500,,,,,8,priority,8,oldest,0,100,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_prespawn,,loaded,zmb\ai\parasite\spawn\pre\parasite_spawn_02.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,30,0,82,82,750,2000,2500,,,,,8,priority,8,oldest,0,100,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_parasite_spawn,,loaded,zmb\ai\parasite\spawn\wasp_spawn_burst.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,30,0,84,84,750,2000,2500,,,,,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,variant,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_attack,,loaded,zmb\ai\parasite\vox\attack\vox_attack_00.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,89,91,1200,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_attack,,loaded,zmb\ai\parasite\vox\attack\vox_attack_01.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,89,91,1200,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_attack,,loaded,zmb\ai\parasite\vox\attack\vox_attack_02.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,89,91,1200,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_attack,,loaded,zmb\ai\parasite\vox\attack\vox_attack_03.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,89,91,1200,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_death,,loaded,zmb\ai\parasite\vox\death\vox_death_00.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,86,86,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_death,,loaded,zmb\ai\parasite\vox\death\vox_death_01.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,86,86,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_death,,loaded,zmb\ai\parasite\vox\death\vox_death_02.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,86,86,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_death,,loaded,zmb\ai\parasite\vox\death\vox_death_03.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,86,86,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_00.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_01.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_02.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_03.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_04.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_05.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_06.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_juke,,loaded,zmb\ai\parasite\vox\juke\vox_juke_07.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_pain,,loaded,zmb\ai\parasite\vox\pain\vox_pain_00.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,70,70,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_pain,,loaded,zmb\ai\parasite\vox\pain\vox_pain_01.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,70,70,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_pain,,loaded,zmb\ai\parasite\vox\pain\vox_pain_02.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,70,70,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_pain,,loaded,zmb\ai\parasite\vox\pain\vox_pain_03.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,70,70,500,2450,3050,,,,,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,variant,1,0,24,74,84,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_preattack,,loaded,zmb\ai\parasite\vox\preattack\vox_prettack_00.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_preattack,,loaded,zmb\ai\parasite\vox\preattack\vox_prettack_01.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_preattack,,loaded,zmb\ai\parasite\vox\preattack\vox_prettack_02.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_vocals_parasite_preattack,,loaded,zmb\ai\parasite\vox\preattack\vox_prettack_03.wav,,,,,,,,bus_voice,grp_voice,snp_x3,,40,0,78,78,500,2450,3050,,,,,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,variant,1,0,50,150,98,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,1,no,no,,,,,,no,no,,,,,,,,,,,,,,,,,,,,,,,,,,,
veh_qrdrone_bomb_main,,streamed,mpl\sab\explosion\sab_explosion.wav,,,,,veh_qrdrone_explode_dist,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,75,500,6000,6250,allon,default,allon,default,1,reject,8,oldest,0,0,100,100,0.25,1,no,2d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_dmg_hit,,loaded,mpl\killstreak\qr_drone\veh_qrdrone_dmg_start.wav,,,,,veh_qrdrone_air_explo,,,BUS_FX,grp_explosion,snp_explosion,exp_small,50,0,86,87,300,2800,3100,allon,default,allon,default,3,priority,8,oldest,-150,150,60,95,0.25,1,no,3d,default,,nonlooping,,1,0,50,300,85,0.2,yes,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_dmg_loop,,loaded,mpl\killstreak\qr_drone\damaged\veh_qrdrone_dmg_loop_1.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,10,0,81,82,250,2800,3100,allon,default,allon,rcurve3,4,priority,8,oldest,-100,100,40,90,0.25,1,no,3d,default,,looping,,1,0,50,300,85,0.2,no,no,,0,,yes,,,,,,,,,yes,no,no,600,3000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_dmg_loop,,loaded,mpl\killstreak\qr_drone\damaged\veh_qrdrone_dmg_loop_2.wav,,,,,,,,BUS_FX,grp_vehicle,snp_vehicle,,10,0,81,82,250,2800,3100,allon,default,allon,rcurve3,4,priority,8,oldest,-100,100,40,90,0.25,1,no,3d,default,,looping,,1,0,50,300,85,0.2,no,no,,0,,yes,,,,,,,,,yes,no,no,600,3000,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_explo,,loaded,exp\qr_drone\qr_explo_00.wav,,,,,veh_qrdrone_explo_lfe,,,BUS_FX,grp_set_piece,snp_explosion,exp_vehicle,40,0,73,75,500,2500,2600,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_explo,,loaded,exp\qr_drone\qr_explo_01.wav,,,,,veh_qrdrone_explo_lfe,,,BUS_FX,grp_set_piece,snp_explosion,exp_vehicle,40,0,73,75,500,2500,2600,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_explo,,loaded,exp\qr_drone\qr_explo_02.wav,,,,,veh_qrdrone_explo_lfe,,,BUS_FX,grp_set_piece,snp_explosion,exp_vehicle,40,0,73,75,500,2500,2600,allon,default,allon,default,8,priority,8,oldest,-200,200,95,100,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
veh_qrdrone_explo_lfe,,loaded,evt\la_1\fast_lfe\fast_lfe.wav,,,,,veh_qrdrone_bomb_main,,,BUS_HDRFX,grp_lfe,snp_scripted_moment,,0,0,80,80,500,1200,1200,allon,default,allon,default,8,priority,8,oldest,0,0,100,100,0.25,1,no,2d,lfe,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
