Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#NAPALMZOMBIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
evt_napalm_zombie_spawn,,loaded,zmb\ai\napalm\spawn\evt_napalm_zombie_spawn_03.wav,,,,,evt_napalm_zombie_spawn_vox,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,99,99,150,4500,4500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_napalm_zombie_spawn_vox,,loaded,zmb\ai\napalm\vox\spawn\evt_napalm_zombie_spawn_vocals_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,150,4000,4000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0,no,no,left_player,2500,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_napalm_zombie_spawn_vox,,loaded,zmb\ai\napalm\vox\spawn\evt_napalm_zombie_spawn_vocals_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,150,4000,4000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0,no,no,left_player,2500,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_napalm_zombie_spawn_vox,,loaded,zmb\ai\napalm\vox\spawn\evt_napalm_zombie_spawn_vocals_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,150,4000,4000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,500,0,0,0,0,no,no,left_player,2500,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

evt_searing_flesh,,loaded,zmb\zmb_blops\raven\evt\zmb_temple\napalm\evt_searing_flesh.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,76,76,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,looping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_napalm_fire,,loaded,zmb\zmb_blops\raven\evt\zmb_temple\napalm\evt_napalm_fire.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,83,83,150,2500,3000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.4,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,1200,2500,,no,no,no,no,no,no,no,,,,
evt_zombie_ignite,,loaded,zmb\zmb_blops\raven\evt\zmb_temple\napalm\flare\evt_zombie_flare_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,150,2500,3000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
evt_zombie_ignite,,loaded,zmb\zmb_blops\raven\evt\zmb_temple\napalm\flare\evt_zombie_flare_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,77,77,150,2500,3000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

fly_step_napalm,,loaded,zmb\ai\napalm\step\fly_step_napalm_00.wav,,,,,fly_step_napalm_close,,,BUS_FX,grp_foley,snp_foley,,65,0,78,81,100,1200,1200,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm,,loaded,zmb\ai\napalm\step\fly_step_napalm_01.wav,,,,,fly_step_napalm_close,,,BUS_FX,grp_foley,snp_foley,,65,0,78,81,100,1200,1200,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm,,loaded,zmb\ai\napalm\step\fly_step_napalm_02.wav,,,,,fly_step_napalm_close,,,BUS_FX,grp_foley,snp_foley,,65,0,78,81,100,1200,1200,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm,,loaded,zmb\ai\napalm\step\fly_step_napalm_03.wav,,,,,fly_step_napalm_close,,,BUS_FX,grp_foley,snp_foley,,65,0,78,81,100,1200,1200,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm,,loaded,zmb\ai\napalm\step\fly_step_napalm_04.wav,,,,,fly_step_napalm_close,,,BUS_FX,grp_foley,snp_foley,,65,0,78,81,100,1200,1200,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm,,loaded,zmb\ai\napalm\step\fly_step_napalm_05.wav,,,,,fly_step_napalm_close,,,BUS_FX,grp_foley,snp_foley,,65,0,78,81,100,1200,1200,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm_close,,loaded,zmb\ai\napalm\step\close\fly_step_napalm_close_00.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,65,0,80,84,100,850,850,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm_close,,loaded,zmb\ai\napalm\step\close\fly_step_napalm_close_01.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,65,0,80,84,100,850,850,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm_close,,loaded,zmb\ai\napalm\step\close\fly_step_napalm_close_02.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,65,0,80,84,100,850,850,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm_close,,loaded,zmb\ai\napalm\step\close\fly_step_napalm_close_03.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,65,0,80,84,100,850,850,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm_close,,loaded,zmb\ai\napalm\step\close\fly_step_napalm_close_04.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,65,0,80,84,100,850,850,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
fly_step_napalm_close,,loaded,zmb\ai\napalm\step\close\fly_step_napalm_close_05.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,65,0,80,84,100,850,850,allon,default,allon,default,3,priority,2,oldest,-200,200,10,50,0.15,1,no,3d,default,,nonlooping,,1,0,50,200,80,0.3,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,

zmb_vocals_napalm_zombie_ambient,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient01.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient02.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient03.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient04.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient_loud,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient01.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient_loud,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient02.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient_loud,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient03.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_ambient_loud,,loaded,zmb\zmb_blops\raven\zmb\napalm\ambient\zmb_napalm_ambient04.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,65,0,85,88,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_attack,,loaded,zmb\zmb_blops\raven\zmb\napalm\attack\zmb_napalm_attack01.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,82,85,150,1150,1250,allon,default,allon,default,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,99,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_attack,,loaded,zmb\zmb_blops\raven\zmb\napalm\attack\zmb_napalm_attack02.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,82,85,150,1150,1250,allon,default,allon,default,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,99,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_attack,,loaded,zmb\zmb_blops\raven\zmb\napalm\attack\zmb_napalm_attack03.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,82,85,150,1150,1250,allon,default,allon,default,5,priority,1,reject,-300,300,70,90,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,99,0.75,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_behind,,loaded,zmb\ai\napalm\vox\behind\zmb_napalm_zombies_vocals_behind_00.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,55,0,95,98,500,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_behind,,loaded,zmb\ai\napalm\vox\behind\zmb_napalm_zombies_vocals_behind_01.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,55,0,95,98,500,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_behind,,loaded,zmb\ai\napalm\vox\behind\zmb_napalm_zombies_vocals_behind_02.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,55,0,95,98,500,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_behind,,loaded,zmb\ai\napalm\vox\behind\zmb_napalm_zombies_vocals_behind_03.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,55,0,95,98,500,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_behind,,loaded,zmb\ai\napalm\vox\behind\zmb_napalm_zombies_vocals_behind_04.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,55,0,95,98,500,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_explode,,loaded,zmb\zmb_blops\raven\zmb\napalm\explode\zmb_napalm_explode.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,60,0,85,88,150,6500,6500,allon,default,rev65,default,6,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.35,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_vocals_napalm_zombie_pain,,loaded,zmb\ai\napalm\vox\pain\zmb_napalm_zombies_vocals_pain_00.wav,,,,,,,,BUS_VOICE,grp_voice,snp_x3,,55,0,88,91,200,2400,2600,allon,default,rev65,default,3,priority,1,reject,-300,300,30,60,0.25,1,no,3d,default,,nonlooping,,1,0,24,74,85,0.5,no,no,,0,,no,,,,,,,,,yes,no,no,0,0,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
