Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
zmb_bsttr_claw,,loaded,zmb\level\zm_island\plants\babysitter\claw\bsttr_claw_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,60,63,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_claw,,loaded,zmb\level\zm_island\plants\babysitter\claw\bsttr_claw_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,60,63,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_creak,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,72,75,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_creak,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,72,75,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_creak,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,72,75,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_creak,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,72,75,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_grab_zombie_crawler,,loaded,zmb\level\zm_island\plants\babysitter\grab\bsttr_grab_zombie.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,78,78,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_grab_zombie_gib,,loaded,zmb\level\zm_island\plants\babysitter\gib\bsttr_gib_zombie.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_grab_zombie_gib_swipe,,loaded,zmb\level\zm_island\plants\babysitter\gib\bsttr_gib_swipe.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,88,88,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_intro,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_intro,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_intro,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_move,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,74,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_move,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,74,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_move,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,74,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_move,,loaded,zmb\level\zm_island\plants\babysitter\creak\bsttr_creak_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,74,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,0.8,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_outro,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_outro,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_outro,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,82,82,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_shake,,loaded,zmb\level\zm_island\plants\babysitter\shake\plane_shake_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,76,78,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_shake,,loaded,zmb\level\zm_island\plants\babysitter\shake\plane_shake_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,76,78,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_shake,,loaded,zmb\level\zm_island\plants\babysitter\shake\plane_shake_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,76,78,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_shake,,loaded,zmb\level\zm_island\plants\babysitter\shake\plane_shake_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,76,78,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_strike,,loaded,zmb\ai\gibs\head\zombie_head_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_strike,,loaded,zmb\ai\gibs\head\zombie_head_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_strike,,loaded,zmb\ai\gibs\head\zombie_head_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,200,1000,1100,allon,default,allon,default,8,priority,8,oldest,-150,200,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,2000,,no,no,no,no,no,no,no,,,,
zmb_bsttr_swing,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,75,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_swing,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,75,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bsttr_swing,,loaded,zmb\level\zm_island\plants\kill_vine_grow\vine_grow_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,75,77,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bucket_pickup,,loaded,zmb\level\zm_island\bucket\zmb_bucket_pickup.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,25,0,71,71,100,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,perspective,npc,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_bucket_pickup,,loaded,zmb\level\zm_island\bucket\zmb_bucket_pickup.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,25,0,71,71,100,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,perspective,player,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_bucket_water_pickup,,loaded,zmb\level\zm_island\bucket\zmb_bucket_fill.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,25,0,72,72,100,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,perspective,npc,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_bucket_water_pickup,,loaded,zmb\level\zm_island\bucket\zmb_bucket_fill.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,25,0,72,72,100,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,perspective,player,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_05.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_06.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
zmb_bulb_open,,loaded,zmb\level\zm_island\plants\fruit_plant\slime\fruit_slime_07.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,85,85,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,

zmb_fruit_eat,,loaded,zmb\level\zm_island\plants\fruit_plant\eat\fruit_eat_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,25,0,80,80,100,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,perspective,npc,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_fruit_eat,,loaded,zmb\level\zm_island\plants\fruit_plant\eat\fruit_eat_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_special,,25,0,80,80,100,750,950,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,perspective,player,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_fruit_plant_breathe_in,,loaded,zmb\level\zm_island\plants\fruit_plant\breathe\fp_breathe_in.wav,,,,,zmb_fruit_plant_slime,,,BUS_FX,grp_set_piece,snp_scripted_moment,,60,0,60,65,100,1000,1100,allon,default,allon,default,8,priority,8,oldest,0,500,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,500,1200,,no,no,no,no,no,no,no,,,,
