Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#WAVEGUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_mgun_dryfire_plr,,loaded,zmb\zmb_blops\wpn\lmg\dry_fire\plr\dry_fire_00.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_dryfire_npc,,loaded,zmb\zmb_blops\wpn\lmg\dry_fire\npc\dry_fire_00.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_dryfire_plr_lh,,loaded,zmb\zmb_blops\wpn\lmg\dry_fire\plr\dry_fire_00.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_dryfire_plr_rh,,loaded,zmb\zmb_blops\wpn\lmg\dry_fire\plr\dry_fire_00.wav,,,,,,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_last_npc,,loaded,zmb\zmb_blops\wpn\microwave\dw\npc\microwave_shot.wav,,,,,wpn_mgun_dual_flux_l_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_last_plr_lh,,loaded,zmb\zmb_blops\wpn\microwave\dw\plr\microwave_shot.wav,,,,,wpn_mgun_dual_fire_plr_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,92,92,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_last_plr_rh,,loaded,zmb\zmb_blops\wpn\microwave\dw\plr\microwave_shot.wav,,,,,wpn_mgun_dual_fire_plr_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,92,92,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_npc,,loaded,zmb\zmb_blops\wpn\microwave\dw\npc\microwave_shot.wav,,,,,wpn_mgun_dual_flux_l_npc,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_npc_lfe,,loaded,zmb\zmb_blops\wpn\grenade\explosion\lfe\exp_grenade_lfe.wav,,,,,,,,BUS_HDRFX,grp_lfe,snp_scripted_moment,,0,0,80,80,100,800,800,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,lfe,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_plr_lfe,,loaded,zmb\zmb_blops\wpn\grenade\explosion\lfe\exp_grenade_lfe.wav,,,,,,,,BUS_HDRFX,grp_lfe,snp_scripted_moment,,0,0,80,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,lfe,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_plr_lh,,loaded,zmb\zmb_blops\wpn\microwave\dw\plr\microwave_shot.wav,,,,,wpn_mgun_dual_fire_plr_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,95,95,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_plr_rear,,loaded,zmb\zmb_blops\wpn\microwave\dw\plr\microwave_shot_rear.wav,,,,,wpn_mgun_dual_flux_l_plr,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,95,95,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,back,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_fire_plr_rh,,loaded,zmb\zmb_blops\wpn\microwave\dw\plr\microwave_shot.wav,,,,,wpn_mgun_dual_fire_plr_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,95,95,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_flux_l_npc,,loaded,zmb\zmb_blops\wpn\microwave\dw\microwave_flux_l.wav,,,,,wpn_mgun_dual_flux_r_plr,,,BUS_FX,grp_explosion,snp_grenade,,40,0,90,90,200,2500,2500,allon,default,allon,default,2,priority,8,oldest,-200,200,30,40,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.25,no,yes,left_player,2500,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_flux_l_plr,,loaded,zmb\zmb_blops\wpn\microwave\dw\microwave_flux_l.wav,,,,,wpn_mgun_dual_flux_r_plr,,,BUS_FX,grp_explosion,snp_grenade,,40,0,90,90,200,2500,2500,allon,default,allon,default,2,priority,8,oldest,-200,200,30,40,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.25,no,yes,left_player,2500,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_flux_r_npc,,loaded,zmb\zmb_blops\wpn\microwave\dw\microwave_flux_r.wav,,,,,wpn_mgun_dual_fire_npc_lfe,,,BUS_FX,grp_explosion,snp_grenade,,40,0,90,90,200,2500,2500,allon,default,allon,default,2,priority,8,oldest,-200,200,30,40,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.25,no,no,right_player,2500,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_flux_r_plr,,loaded,zmb\zmb_blops\wpn\microwave\dw\microwave_flux_r.wav,,,,,wpn_mgun_dual_fire_plr_lfe,,,BUS_FX,grp_explosion,snp_grenade,,40,0,90,90,200,2500,2500,allon,default,allon,default,2,priority,8,oldest,-200,200,30,40,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.25,no,no,right_player,2500,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_impact,,loaded,zmb\zmb_blops\wpn\energy\dg2\projectile\impact\proj_impact.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_proj_loop,,loaded,zmb\zmb_blops\wpn\energy\dg2\projectile\loop\proj_loop.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,looping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_dual_sizzle,,loaded,zmb\zmb_blops\fly\body_burn\sizzle\sizzle_00.wav,,,,,,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_explode_zombie,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_00.wav,,,,,wpn_mgun_ding_zombie,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_explode_zombie,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_01.wav,,,,,wpn_mgun_ding_zombie,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_explode_zombie,,loaded,zmb\zmb_blops\fly\gibs\epic\fly_gib_02.wav,,,,,wpn_mgun_ding_zombie,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_npc,,loaded,zmb\zmb_blops\wpn\microwave\rifle\npc\microwave_rifle_shot.wav,,,,,wpn_mgun_fire_npc_lfe,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_npc_last,,loaded,zmb\zmb_blops\wpn\microwave\rifle\npc\microwave_rifle_shot.wav,,,,,wpn_mgun_fire_npc_lfe,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_npc_lfe,,loaded,zmb\zmb_blops\wpn\grenade\explosion\lfe\exp_grenade_lfe.wav,,,,,wpn_mgun_flux_left,,,BUS_HDRFX,grp_lfe,snp_scripted_moment,,0,0,80,80,100,800,800,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,lfe,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_plr,,loaded,zmb\zmb_blops\wpn\microwave\rifle\plr\microwave_rifle_shot.wav,,,,,wpn_mgun_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_plr_last,,loaded,zmb\zmb_blops\wpn\microwave\rifle\plr\microwave_rifle_shot.wav,,,,,wpn_mgun_fire_rear,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,front,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_plr_lfe,,loaded,zmb\zmb_blops\wpn\grenade\explosion\lfe\exp_grenade_lfe.wav,,,,,wpn_mgun_flux_left,,,BUS_HDRFX,grp_lfe,snp_scripted_moment,,0,0,80,80,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,lfe,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_fire_rear,,loaded,zmb\zmb_blops\wpn\microwave\dw\plr\microwave_shot_rear.wav,,,,,wpn_mgun_fire_plr_lfe,,,BUS_FX,grp_weapon,snp_wpn_1p_shot,,65,0,86,86,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,90,90,0.25,1,no,2d,back,,nonlooping,,1,0,0,0,0,0.25,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_flux_left,,loaded,zmb\zmb_blops\wpn\microwave\dw\microwave_flux_l.wav,,,,,wpn_mgun_flux_right,,,BUS_FX,grp_explosion,snp_grenade,,40,0,90,90,200,2500,2500,allon,default,allon,default,2,priority,8,oldest,-200,200,30,40,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.25,no,yes,left_player,2500,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_flux_right,,loaded,zmb\zmb_blops\wpn\microwave\dw\microwave_flux_r.wav,,,,,,,,BUS_FX,grp_explosion,snp_grenade,,40,0,90,90,200,2500,2500,allon,default,allon,default,2,priority,8,oldest,-200,200,30,40,0.25,1,no,3d,default,,nonlooping,,1,175,0,0,0,0.25,no,no,right_player,2500,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
wpn_mgun_impact_zombie,,loaded,,,,,,wpn_mgun_cook_zombie,,,BUS_FX,grp_weapon_3p,snp_wpn_3p,,65,0,77,77,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,40,90,0.25,0.8,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,no,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,,
