Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
wpn_firestaff_fire_rear,,loaded,wpn\energy\staff\fire\shot\shot_rear.wav,,,,,wpn_firestaff_flux_left,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,80,90,0.25,1,no,2d,wpn_rear,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_flux_left,,loaded,wpn\energy\staff\fire\flux\flux.wav,,,,,wpn_firestaff_flux_right,,,bus_fx,grp_explosion,snp_grenade,,40,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,2,oldest,-100,200,75,85,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.4,,no,,6000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_flux_right,,loaded,wpn\energy\staff\fire\flux\flux.wav,,,,,,,,bus_fx,grp_explosion,snp_grenade,,40,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,2,oldest,100,400,75,85,0.25,1,no,3d,default,,nonlooping,,1,50,0,0,0,0.4,,no,,6000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_grenade_loop,,loaded,wpn\energy\staff\fire\grenade_loop.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,76,76,250,800,900,allon,default,allon,default,8,priority,8,oldest,-100,200,80,90,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0,,no,,0,,yes,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_proj_impact,,loaded,wpn\energy\staff\fire\projectile\explo\proj_explo_00.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,79,79,400,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,300,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_proj_impact,,loaded,wpn\energy\staff\fire\projectile\explo\proj_explo_01.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,79,79,400,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,300,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_proj_impact,,loaded,wpn\energy\staff\fire\projectile\explo\proj_explo_02.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,79,79,400,1250,1500,allon,default,allon,default,8,priority,8,oldest,0,300,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_proj_impact_upgraded,,loaded,wpn\energy\staff\fire\upgraded_imp.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,79,79,400,1250,1500,allon,default,allon,default,8,priority,8,oldest,-200,300,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_firestaff_proj_loop,,loaded,wpn\energy\staff\fire\projectile\proj_loop.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,71,71,150,500,750,allon,default,allon,default,8,priority,8,oldest,-100,200,80,90,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0,,no,,0,,yes,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
pfx_fire_staff,,loaded,wpn\energy\staff\effects\fire_staff_fx_01.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,70,70,500,10000,11000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,center,,looping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,no,no,no,150,800,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
zmb_sq_fire_pillar,,loaded,wpn\energy\staff\fire\charge\loop.wav,,,,,,,,bus_fx,grp_ambience,snp_ambience,,77,0,73,73,100,450,600,allon,default,allon,default,7,priority,8,oldest,-500,500,10,50,0,1,no,3d,default,,looping,,1,0,0,0,0,0.7,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#ICESTAFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wpn_waterstaff_1straise,,loaded,wpn\energy\staff\1straise\1straise_water.wav,,,,,,,,bus_fx,grp_foley,snp_foley,,59,0,89,94,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,-88,84,70,70,0.25,1,no,2d,front_mostly,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_charge_1,,loaded,wpn\energy\staff\ice\charge\icestaff_charge_001.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,79,79,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_charge_2,,loaded,wpn\energy\staff\ice\charge\icestaff_charge_002.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,79,79,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_charge_3,,loaded,wpn\energy\staff\ice\charge\icestaff_charge_003.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,79,79,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_charge_loop,,loaded,wpn\energy\staff\ice\charge\icestaff_charge_lp_01.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,77,77,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,looping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_collapse_zombie,,loaded,wpn\energy\freezegun\zombie\collapse\collapse_00.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,79,82,350,1250,1500,defaultmin,default,alloff,rcurve3,8,priority,4,oldest,-182,165,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_collapse_zombie,,loaded,wpn\energy\freezegun\zombie\collapse\collapse_01.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,79,82,350,1250,1500,defaultmin,default,alloff,rcurve3,8,priority,4,oldest,-182,165,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_collapse_zombie,,loaded,wpn\energy\freezegun\zombie\collapse\collapse_02.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,79,82,350,1250,1500,defaultmin,default,alloff,rcurve3,8,priority,4,oldest,-182,165,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_fire_npc,,loaded,wpn\energy\staff\ice\shot\ice_staff_shot_frnt.wav,,,,,wpn_waterstaff_flux_left,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_fire_npc_last,,loaded,wpn\energy\staff\ice\shot\ice_staff_shot_frnt.wav,,,,,wpn_waterstaff_flux_left,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,76,76,800,6000,6000,defaultmin,default,alloff,rcurve3,8,priority,3,oldest,0,0,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_fire_plr,,loaded,wpn\energy\staff\ice\shot\ice_staff_shot_frnt.wav,,,,,wpn_waterstaff_fire_rear,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_fire_plr_last,,loaded,wpn\energy\staff\ice\shot\ice_staff_shot_frnt.wav,,,,,wpn_waterstaff_flux_left,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,100,100,0.25,1,no,2d,wpn_all,,nonlooping,,1,0,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_fire_rear,,loaded,wpn\energy\staff\ice\shot\ice_staff_shot_rear_2.wav,,,,,wpn_waterstaff_flux_left,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,0,0,80,90,0.25,1,no,2d,wpn_rear,,nonlooping,,1,200,0,0,0,0.25,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_flux_left,,loaded,wpn\energy\staff\ice\flux\icestaff_flux_3_l.wav,,,,,wpn_waterstaff_flux_right,,,bus_fx,grp_explosion,snp_grenade,,40,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,3,oldest,-200,100,75,85,0.25,1,no,3d,default,,nonlooping,,1,150,0,0,0,0.4,,no,,6000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_flux_right,,loaded,wpn\energy\staff\ice\flux\icestaff_flux_3_l.wav,,,,,,,,bus_fx,grp_explosion,snp_grenade,,40,0,89,89,200,2500,2500,allon,default,allon,default,2,priority,3,oldest,100,300,75,85,0.25,1,no,3d,default,,nonlooping,,1,50,0,0,0,0.4,,no,,6000,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_freeze_zombie,,loaded,wpn\energy\freezegun\projectile\freeze\freeze_01.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,80,83,350,1250,1500,defaultmin,default,alloff,rcurve3,8,priority,4,oldest,-182,165,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact,,loaded,wpn\energy\freezegun\projectile\impact\impact_00.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact,,loaded,wpn\energy\freezegun\projectile\impact\impact_01.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact,,loaded,wpn\energy\freezegun\projectile\impact\impact_02.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact,,loaded,wpn\energy\freezegun\projectile\impact\impact_03.wav,,,,,,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact_zombie,,loaded,wpn\energy\freezegun\projectile\impact\impact_00.wav,,,,,wpn_waterstaff_freeze_zombie,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact_zombie,,loaded,wpn\energy\freezegun\projectile\impact\impact_01.wav,,,,,wpn_waterstaff_freeze_zombie,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact_zombie,,loaded,wpn\energy\freezegun\projectile\impact\impact_02.wav,,,,,wpn_waterstaff_freeze_zombie,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_impact_zombie,,loaded,wpn\energy\freezegun\projectile\impact\impact_03.wav,,,,,wpn_waterstaff_freeze_zombie,,,bus_fx,grp_weapon,snp_wpn_1p_shot,,65,0,85,85,0,10000,10000,allon,default,allon,default,8,priority,3,oldest,-182,165,80,90,0.25,1,no,3d,front,,nonlooping,,1,0,0,0,0,0.25,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_shatter_zombie,,loaded,wpn\energy\freezegun\zombie\shatter\shatter_02.wav,,,,,,,,bus_fx,grp_weapon_3p,snp_wpn_3p,,65,0,77,80,350,1250,1500,defaultmin,default,alloff,rcurve3,8,priority,4,oldest,-182,165,80,90,0.25,1,no,3d,default,,nonlooping,,1,0,1500,12000,0,0.5,,no,,0,,no,water,over,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,2500,4000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_storm,,loaded,wpn\energy\staff\ice\storm\ice_staff_storm_st.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,79,79,500,1500,1750,allon,default,allon,default,8,priority,1,reject,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,74,200,89,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
wpn_waterstaff_storm_imp,,loaded,wpn\energy\staff\ice\storm\ice_staff_storm_imp.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,80,80,500,1500,1750,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,74,200,89,0,,no,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
pfx_ice_staff,,loaded,wpn\energy\staff\effects\ice_staff_fx_01.wav,,,,,,,,bus_fx,grp_set_piece,snp_scripted_moment,,40,0,70,70,500,10000,11000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,center,,looping,,1,0,0,0,0,0,,no,,0,,no,,,,,,,,,no,no,no,150,800,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
zmb_sq_ice_pillar,,loaded,wpn\energy\staff\ice\charge\icestaff_charge_lp_01.wav,,,,,,,,bus_fx,grp_ambience,snp_ambience,,77,0,73,73,100,450,600,allon,default,allon,default,7,priority,8,oldest,300,300,10,50,0,1,no,3d,default,,looping,,1,0,0,0,0,0.7,,yes,,0,,no,,,,,,,,,yes,no,no,0,0,,no,,,,,,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
