Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber,
zmb_perks_broken_jingle,,loaded,zmb\perksacola\common\broken_rands\random_03.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,40,0,68,68,50,350,600,allon,default,allon,default,6,priority,8,oldest,0,0,25,50,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_broken_jingle,,loaded,zmb\perksacola\common\broken_rands\random_04.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,40,0,68,68,50,350,600,allon,default,allon,default,6,priority,8,oldest,0,0,25,50,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_bump_bottle,,loaded,fly\bump\vend\bottle\vend_00.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,45,0,86,86,400,1000,1000,allon,default,allon,default,3,oldest,2,reject,-88,165,70,75,0.25,1,no,3d,default,,nonlooping,,1,0,74,100,90,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_bump_bottle,,loaded,fly\bump\vend\bottle\vend_01.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,45,0,86,86,400,1000,1000,allon,default,allon,default,3,oldest,2,reject,-88,165,70,75,0.25,1,no,3d,default,,nonlooping,,1,0,74,100,90,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_bump_bottle,,loaded,fly\bump\vend\bottle\vend_02.wav,,,,,,,,BUS_FX,grp_foley,snp_foley,,45,0,86,86,400,1000,1000,allon,default,allon,default,3,oldest,2,reject,-88,165,70,75,0.25,1,no,3d,default,,nonlooping,,1,0,74,100,90,0.1,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_machine_loop,,loaded,zmb\perksacola\common\hum_loop.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,40,0,75,75,50,350,600,allon,default,allon,default,6,priority,8,oldest,0,0,25,50,0.25,1,no,3d,default,,looping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_deny,,loaded,zmb\perksacola\pap\deny.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,63,63,50,350,600,allon,default,allon,default,8,priority,8,oldest,0,0,50,75,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_knuckle_0,,loaded,zmb\perksacola\pap\knuckle_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,77,77,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_knuckle_1,,loaded,zmb\perksacola\pap\knuckle_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,30,0,77,77,0,10000,10000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,2d,front,,nonlooping,,1,0,0,0,0,0,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_loop,,loaded,zmb\level\zm_castle\pap\packa_loop.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,68,68,50,350,600,allon,default,allon,default,8,priority,8,oldest,0,0,50,75,0.25,1,no,3d,default,,looping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_ready,,loaded,zmb\level\zm_castle\pap\ready.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,50,350,600,allon,default,allon,default,8,priority,8,oldest,0,0,50,75,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_ticktock,,loaded,zmb\perksacola\pap\loop.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,80,80,50,350,600,allon,default,allon,default,8,priority,8,oldest,0,0,50,75,0.25,1,no,3d,default,,looping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_upgrade,,loaded,zmb\level\zm_castle\pap\upgrade.wav,,,,,zmb_perks_packa_upgrade_crnch,,,BUS_FX,grp_ambience,snp_ambience,,0,0,79,79,50,350,600,allon,default,allon,default,8,priority,8,oldest,0,0,50,75,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_packa_upgrade_crnch,,loaded,zmb\perksacola\pap\pap_crunch.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,0,0,70,70,50,350,600,allon,default,allon,default,8,priority,8,oldest,0,0,50,75,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_perks_power_on,,loaded,zmb\perksacola\common\power_on.wav,,,,,,,,BUS_FX,grp_ambience,snp_ambience,,40,0,68,68,50,350,600,allon,default,allon,default,6,priority,8,oldest,0,0,25,50,0.25,1,no,3d,default,,nonlooping,,1,0,50,150,92,0.4,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#WONDERFIZZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zmb_rand_perk_ball_drop,,loaded,zmb\level\zm_castle\random_perk\ball_drop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,83,83,300,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_bottle,,loaded,zmb\level\zm_castle\random_perk\electricity\hit\random_perk_imp_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,74,500,600,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_bottle,,loaded,zmb\level\zm_castle\random_perk\electricity\hit\random_perk_imp_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,74,500,600,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_bottle,,loaded,zmb\level\zm_castle\random_perk\electricity\hit\random_perk_imp_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,74,500,600,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_leave,,loaded,zmb\level\zm_castle\random_perk\rand_perk_mach_leave.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,83,83,150,700,800,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_light_bolt,,loaded,zmb\level\zm_castle\random_perk\electricity\zap\wunderfizz_elec_zap.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,100,750,1000,allon,default,allon,default,8,priority,1,reject,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2000,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_loop,,loaded,zmb\level\zm_castle\random_perk\rand_perk_mach_loop.wav,,,,,zmb_rand_perk_vortex,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,67,67,74,500,600,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,500,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_sparks,,loaded,amb\electronics\arch\large\elect_arch_large_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,63,63,150,700,800,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,500,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_sparks_bot,,loaded,zmb\level\zm_castle\random_perk\electricity\random_perk_strike.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,150,700,800,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_sparks_top,,loaded,zmb\level\zm_castle\random_perk\electricity\sparks\random_perk_sparks_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,150,700,800,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_sparks_top,,loaded,zmb\level\zm_castle\random_perk\electricity\sparks\random_perk_sparks_001.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,150,700,800,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_sparks_top,,loaded,zmb\level\zm_castle\random_perk\electricity\sparks\random_perk_sparks_002.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,150,700,800,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.4,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_start,,loaded,zmb\level\zm_castle\random_perk\rand_perk_mach_start.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,80,80,74,500,600,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_stop,,loaded,zmb\level\zm_castle\random_perk\rand_perk_mach_stop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,80,80,74,500,600,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_strike,,loaded,amb\weather\thunder\flash\lightning_flash_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,5000,20000,20000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2000,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_strike,,loaded,amb\weather\thunder\flash\lightning_flash_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,5000,20000,20000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2000,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_strike,,loaded,amb\weather\thunder\flash\lightning_flash_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,5000,20000,20000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2000,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_strike,,loaded,amb\weather\thunder\flash\lightning_flash_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,79,79,5000,20000,20000,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.5,no,yes,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,2000,3000,,no,no,no,no,no,no,no,,,,
zmb_rand_perk_vortex,,loaded,zmb\level\zm_castle\random_perk\vortex_loop.wav,,,,,zmb_rand_perk_sparks,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,60,60,150,700,800,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,500,yes,yes,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#PAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_perks_packa_jingle,,streamed,zombie\pack_a_punch\mus_packapunch_jingle.wav,,,,,,,,BUS_FX,grp_ambience,snp_x3,zmb_duck_music_3d,80,0,85,85,250,1000,1500,allon,default,allon,default,6,priority,8,oldest,-10,50,40,75,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.65,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_perks_packa_sting,,streamed,zombie\pack_a_punch\mus_packapunch_sting.wav,,,,,,,,BUS_FX,grp_ambience,snp_x3,zmb_duck_music_3d,80,0,85,85,250,1000,1500,allon,default,allon,default,6,priority,8,oldest,-10,50,40,75,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.65,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#QUICKREVIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_perks_revive_jingle,,streamed,mus\zombie\perksacola\mus_revive_jingle.wav,,,,,,,,BUS_FX,grp_ambience,snp_x3,zmb_duck_music_3d,80,0,85,85,250,1000,1500,allon,default,allon,default,6,priority,8,oldest,-10,50,40,75,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.65,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
mus_perks_revive_sting,,streamed,mus\zombie\perksacola\mus_revive_sting.wav,,,,,,,,BUS_FX,grp_ambience,snp_x3,zmb_duck_music_3d,80,0,85,85,250,1000,1500,allon,default,allon,default,6,priority,8,oldest,-10,50,40,75,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.65,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#DOUBLETAP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mus_perks_doubletap_jingle,,streamed,mus\zombie\perksacola\mus_doubletap_jingle.wav,,,,,,,,BUS_FX,grp_ambience,snp_x3,zmb_duck_music_3d,80,0,85,85,250,1000,1500,allon,default,allon,default,6,priority,8,oldest,-10,50,40,75,0,1,no,3d,default,,nonlooping,,1,0,0,0,0,0.65,no,yes,,0,,no,,,,,,,,,yes,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
