Name,Behavior,Storage,FileSpec,FileSpecSustain,FileSpecRelease,Template,Loadspec,Secondary,SustainAlias,ReleaseAlias,Bus,VolumeGroup,DuckGroup,Duck,ReverbSend,CenterSend,VolMin,VolMax,DistMin,DistMaxDry,DistMaxWet,DryMinCurve,DryMaxCurve,WetMinCurve,WetMaxCurve,LimitCount,LimitType,EntityLimitCount,EntityLimitType,PitchMin,PitchMax,PriorityMin,PriorityMax,PriorityThresholdMin,PriorityThresholdMax,AmplitudePriority,PanType,Pan,Futz,Looping,RandomizeType,Probability,StartDelay,EnvelopMin,EnvelopMax,EnvelopPercent,OcclusionLevel,IsBig,DistanceLpf,FluxType,FluxTime,Subtitle,Doppler,ContextType,ContextValue,ContextType1,ContextValue1,ContextType2,ContextValue2,ContextType3,ContextValue3,Timescale,IsMusic,IsCinematic,FadeIn,FadeOut,Pauseable,StopOnEntDeath,Compression,StopOnPlay,DopplerScale,FutzPatch,VoiceLimit,IgnoreMaxDist,NeverPlayTwice,ContinuousPan,FileSource,FileSourceSustain,FileSourceRelease,FileTarget,FileTargetSustain,FileTargetRelease,Platform,Language,OutputDevices,PlatformMask,WiiUMono,StopAlias,DistanceLpfMin,DistanceLpfMax,FacialAnimationName,RestartContextLoops,SilentInCPZ,ContextFailsafe,GPAD,GPADOnly,MuteVoice,MuteMusic,RowSourceFileName,RowSourceShortName,RowSourceLineNumber
#BOWS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pfx_storm_orb,,loaded,wpn\energy\staff\lightning\lightning_ball_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,-100,100,80,90,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado,,loaded,wpn\elemental_bow\storm\pfx_stormbow_tornado.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,-100,100,80,90,0.25,1,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado_arc,,loaded,amb\electronics\arc\arc_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,70,0,71,83,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado_arc,,loaded,amb\electronics\arc\arc_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,70,0,71,83,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado_arc,,loaded,amb\electronics\arc\arc_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,70,0,71,83,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado_arc,,loaded,amb\electronics\arc\arc_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,70,0,71,83,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado_arc,,loaded,amb\electronics\arc\arc_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,70,0,71,83,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
pfx_storm_tornado_arc,,loaded,amb\electronics\arc\arc_05.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,70,0,71,83,250,1000,1500,allon,default,allon,default,8,priority,8,oldest,0,0,60,90,0.25,1,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,50,500,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_appear,,loaded,zmb\egg\demon_gate\demon_appear.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_frenzy_loop,,loaded,zmb\egg\demon_gate\demon_frenzy_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,78,78,74,1500,1700,allon,default,allon,default,8,priority,8,oldest,-200,700,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_frenzy_stop,,loaded,zmb\level\zm_castle\demongate\chomper\disappear\chomper_disappear.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_ignite,,loaded,zmb\egg\arrow_quest\rune_cross\rune_cross_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_ignite,,loaded,zmb\egg\arrow_quest\rune_cross\rune_cross_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_ignite,,loaded,zmb\egg\arrow_quest\rune_cross\rune_cross_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_ignite,,loaded,zmb\egg\arrow_quest\rune_cross\rune_cross_04.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_ignite,,loaded,zmb\egg\arrow_quest\rune_cross\rune_cross_05.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_loop,,loaded,zmb\egg\demon_gate\floaters\demon_float_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,66,66,150,1000,1200,allon,default,allon,default,8,priority,8,oldest,-200,700,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,yes,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_loop,,loaded,zmb\egg\demon_gate\floaters\demon_float_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,66,66,150,1000,1200,allon,default,allon,default,8,priority,8,oldest,-200,700,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,yes,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_loop,,loaded,zmb\egg\demon_gate\floaters\demon_float_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,66,66,150,1000,1200,allon,default,allon,default,8,priority,8,oldest,-200,700,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,yes,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_outro_disappear,,loaded,zmb\level\zm_castle\demongate\chomper\disappear\chomper_disappear.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,75,75,150,1500,1700,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demon_skulls_outro_loop,,loaded,zmb\egg\demon_gate\demon_frenzy_loop.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,78,78,74,1500,1700,allon,default,allon,default,8,priority,8,oldest,-200,700,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_00.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_01.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_02.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_03.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_04.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_05.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_06.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_bite,,loaded,zmb\level\zm_castle\demongate\chomper\bite\chomper_bite_07.wav,,,,,zmb_demongate_chomper_voxshort,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,71,71,100,800,900,allon,default,allon,default,8,priority,8,oldest,0,0,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_disappear,,loaded,zmb\level\zm_castle\demongate\chomper\disappear\chomper_disappear.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,250,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_lp,,loaded,zmb\level\zm_castle\demongate\chomper\chomper_lp.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,65,65,100,650,750,allon,default,allon,default,8,priority,8,oldest,-150,150,80,100,0,0.7,no,3d,default,,looping,,1,0,0,0,0,0.3,no,no,,0,,yes,,,,,,,,,no,no,no,300,300,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxlong,,loaded,zmb\level\zm_castle\demongate\chomper\vox_long\chomper_vox_long_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,250,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxlong,,loaded,zmb\level\zm_castle\demongate\chomper\vox_long\chomper_vox_long_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,250,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxlong,,loaded,zmb\level\zm_castle\demongate\chomper\vox_long\chomper_vox_long_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,250,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxlong,,loaded,zmb\level\zm_castle\demongate\chomper\vox_long\chomper_vox_long_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,73,73,250,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxshort,,loaded,zmb\level\zm_castle\demongate\chomper\vox_short\chomper_vox_short_00.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,64,64,150,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxshort,,loaded,zmb\level\zm_castle\demongate\chomper\vox_short\chomper_vox_short_01.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,64,64,150,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxshort,,loaded,zmb\level\zm_castle\demongate\chomper\vox_short\chomper_vox_short_02.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,64,64,150,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
zmb_demongate_chomper_voxshort,,loaded,zmb\level\zm_castle\demongate\chomper\vox_short\chomper_vox_short_03.wav,,,,,,,,BUS_FX,grp_set_piece,snp_scripted_moment,,40,0,64,64,150,800,900,allon,default,allon,default,8,priority,8,oldest,-200,350,80,100,0,0.7,no,3d,default,,nonlooping,,1,0,0,0,0,0.3,no,no,,0,,no,,,,,,,,,no,no,no,0,0,yes,no,,,,,no,no,no,yes,,,,,,,,,,,,,800,3000,,no,no,no,no,no,no,no,,,,
